,age,games,games_starts,minutes,cards_yellow,cards_red,minutes_90s,goals,shots,shots_free_kicks,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_short,passes_medium,passes_long,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,tackles,tackles_won,dribble_tackles,dribbled_past,blocks,interceptions,clearances,errors,touches,touches_live_ball,dribbles,miscontrols,dispossessed,passes_received,fouls,fouled,ball_recoveries,aerials_won,aerials_lost,n_injuries,n_severe_injuries,currently_injured,position_DF,position_FW,position_GK,position_MF
889,30.47945205479452,15.0,15.0,1249.0,0.0,0.0,13.9,2.0,15.0,0.0,563.0,750.0,8174.0,2351.0,372.0,239.0,62.0,697.0,47.0,16.0,8.0,4.0,31.0,9.0,21.0,11.0,7.0,16.0,12.0,8.0,5.0,0.0,873.0,873.0,26.0,24.0,15.0,624.0,10.0,21.0,88.0,0.0,6.0,15,0,0,0,0,0,1
890,21.356164383561644,8.0,0.0,122.0,0.0,0.0,1.4,0.0,2.0,0.0,43.0,56.0,664.0,267.0,22.0,26.0,5.0,47.0,9.0,0.0,0.0,0.0,2.0,0.0,7.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,78.0,78.0,7.0,4.0,1.0,37.0,7.0,1.0,10.0,1.0,7.0,2,0,0,1,0,0,1
891,20.873972602739727,11.0,7.0,638.0,0.0,0.0,7.1,1.0,11.0,0.0,215.0,322.0,3198.0,1325.0,142.0,121.0,27.0,250.0,72.0,5.0,0.0,0.0,7.0,0.0,13.0,9.0,6.0,5.0,11.0,9.0,15.0,0.0,422.0,422.0,34.0,19.0,5.0,217.0,5.0,10.0,43.0,3.0,8.0,1,0,0,1,0,0,0
892,23.972602739726028,14.0,13.0,1113.0,3.0,1.0,12.4,5.0,28.0,0.0,154.0,245.0,2043.0,450.0,130.0,66.0,13.0,235.0,7.0,0.0,2.0,2.0,10.0,0.0,6.0,5.0,0.0,3.0,5.0,0.0,3.0,0.0,417.0,417.0,64.0,56.0,34.0,317.0,25.0,27.0,42.0,19.0,32.0,0,0,0,0,1,0,1
893,27.194520547945206,14.0,4.0,408.0,0.0,0.0,4.5,1.0,9.0,0.0,106.0,145.0,1553.0,331.0,74.0,42.0,13.0,134.0,10.0,1.0,0.0,0.0,4.0,1.0,6.0,5.0,0.0,2.0,4.0,2.0,4.0,0.0,204.0,203.0,14.0,21.0,5.0,147.0,7.0,5.0,22.0,4.0,12.0,6,0,0,0,1,0,1
894,30.13150684931507,10.0,2.0,239.0,0.0,0.0,2.7,1.0,8.0,0.0,39.0,55.0,562.0,116.0,28.0,17.0,4.0,51.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,88.0,88.0,8.0,1.0,6.0,62.0,6.0,2.0,7.0,8.0,16.0,5,1,0,0,1,0,0
895,33.93972602739726,10.0,10.0,900.0,0.0,0.0,10.0,0.0,0.0,0.0,499.0,609.0,11448.0,7432.0,125.0,285.0,196.0,483.0,124.0,34.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,642.0,642.0,0.0,0.0,0.0,404.0,0.0,0.0,14.0,0.0,1.0,7,0,0,0,0,1,0
896,34.679452054794524,3.0,3.0,270.0,1.0,0.0,3.0,0.0,0.0,0.0,91.0,139.0,1991.0,1376.0,30.0,43.0,65.0,98.0,41.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,144.0,144.0,0.0,0.0,0.0,76.0,0.0,0.0,2.0,2.0,1.0,9,1,1,0,0,1,0
897,26.153424657534245,13.0,13.0,1125.0,0.0,0.0,12.5,2.0,6.0,0.0,771.0,834.0,14324.0,4514.0,283.0,451.0,84.0,808.0,26.0,25.0,0.0,2.0,0.0,0.0,23.0,12.0,15.0,3.0,10.0,14.0,50.0,1.0,956.0,956.0,1.0,1.0,0.0,682.0,4.0,6.0,61.0,21.0,11.0,15,0,0,1,0,0,0
898,26.95068493150685,14.0,10.0,963.0,1.0,0.0,10.7,1.0,7.0,0.0,630.0,738.0,11849.0,3795.0,240.0,376.0,104.0,702.0,32.0,29.0,1.0,6.0,0.0,0.0,13.0,9.0,8.0,2.0,9.0,11.0,39.0,0.0,829.0,829.0,1.0,3.0,2.0,594.0,1.0,2.0,53.0,30.0,13.0,9,1,0,1,0,0,0
899,25.827397260273973,6.0,5.0,415.0,0.0,1.0,4.6,0.0,2.0,0.0,308.0,341.0,5648.0,1983.0,119.0,186.0,31.0,332.0,9.0,7.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,4.0,11.0,9.0,24.0,0.0,388.0,388.0,3.0,3.0,0.0,291.0,3.0,2.0,18.0,10.0,7.0,4,0,0,1,0,0,0
900,32.635616438356166,4.0,1.0,87.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,64.0,1031.0,282.0,19.0,36.0,8.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,74.0,74.0,0.0,0.0,0.0,52.0,2.0,0.0,1.0,4.0,1.0,15,0,0,1,0,0,1
901,27.610958904109587,14.0,14.0,1248.0,3.0,0.0,13.9,5.0,22.0,2.0,542.0,706.0,9310.0,3337.0,299.0,256.0,100.0,565.0,136.0,17.0,6.0,2.0,18.0,0.0,22.0,12.0,17.0,5.0,24.0,14.0,58.0,1.0,889.0,888.0,13.0,16.0,11.0,485.0,12.0,25.0,81.0,32.0,20.0,14,0,0,1,0,0,0
902,19.53150684931507,7.0,1.0,143.0,0.0,0.0,1.6,0.0,0.0,0.0,40.0,56.0,599.0,189.0,20.0,26.0,6.0,41.0,15.0,3.0,0.0,0.0,1.0,0.0,8.0,4.0,6.0,1.0,0.0,1.0,12.0,0.0,78.0,78.0,1.0,1.0,1.0,35.0,3.0,0.0,7.0,1.0,2.0,4,2,0,1,1,0,0
903,19.9013698630137,15.0,15.0,1300.0,1.0,0.0,14.4,0.0,4.0,0.0,532.0,673.0,8395.0,2447.0,325.0,244.0,65.0,527.0,146.0,17.0,0.0,0.0,19.0,0.0,21.0,14.0,16.0,4.0,12.0,4.0,36.0,0.0,778.0,778.0,17.0,12.0,8.0,441.0,7.0,33.0,50.0,8.0,4.0,1,0,0,1,0,0,0
904,30.246575342465754,4.0,0.0,30.0,0.0,0.0,0.3,0.0,0.0,0.0,15.0,21.0,213.0,36.0,9.0,6.0,2.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,25.0,1.0,1.0,1.0,15.0,0.0,0.0,5.0,0.0,0.0,14,1,0,1,0,0,0
905,27.213698630136985,11.0,10.0,903.0,3.0,0.0,10.0,0.0,2.0,0.0,469.0,532.0,8356.0,2092.0,222.0,243.0,54.0,514.0,18.0,17.0,3.0,3.0,0.0,0.0,21.0,7.0,11.0,8.0,11.0,8.0,18.0,0.0,610.0,610.0,7.0,2.0,1.0,432.0,10.0,15.0,52.0,11.0,5.0,15,1,0,0,0,0,1
906,31.764383561643836,14.0,14.0,1183.0,3.0,0.0,13.1,0.0,4.0,0.0,547.0,666.0,7820.0,2303.0,353.0,210.0,41.0,629.0,33.0,22.0,1.0,2.0,10.0,0.0,24.0,17.0,16.0,15.0,12.0,4.0,20.0,0.0,786.0,786.0,27.0,17.0,18.0,556.0,19.0,10.0,55.0,11.0,11.0,15,0,0,0,0,0,1
907,25.695890410958903,6.0,6.0,468.0,0.0,0.0,5.2,0.0,9.0,0.0,125.0,167.0,2043.0,765.0,73.0,65.0,18.0,167.0,0.0,0.0,3.0,1.0,4.0,0.0,4.0,0.0,2.0,5.0,8.0,5.0,2.0,0.0,223.0,223.0,10.0,10.0,6.0,165.0,4.0,6.0,21.0,0.0,4.0,7,2,0,0,0,0,1
909,23.610958904109587,4.0,0.0,53.0,0.0,0.0,0.6,0.0,0.0,0.0,10.0,14.0,145.0,26.0,4.0,5.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,5.0,0.0,27.0,27.0,2.0,1.0,1.0,11.0,1.0,1.0,3.0,0.0,0.0,13,2,0,0,1,0,1
910,34.24931506849315,11.0,8.0,680.0,4.0,0.0,7.6,1.0,13.0,0.0,210.0,272.0,3153.0,966.0,140.0,86.0,21.0,255.0,17.0,6.0,2.0,1.0,10.0,8.0,7.0,2.0,6.0,4.0,11.0,4.0,11.0,0.0,340.0,340.0,6.0,10.0,6.0,242.0,12.0,8.0,27.0,4.0,12.0,15,4,0,0,1,0,1
911,18.506849315068493,3.0,0.0,28.0,0.0,0.0,0.3,0.0,1.0,0.0,8.0,9.0,113.0,17.0,2.0,4.0,1.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,2.0,2.0,4.0,9.0,1.0,0.0,3.0,0.0,0.0,1,0,0,0,1,0,1
912,30.367123287671234,13.0,13.0,1147.0,0.0,0.0,12.7,5.0,19.0,1.0,417.0,572.0,7278.0,2356.0,232.0,181.0,102.0,467.0,99.0,23.0,3.0,2.0,84.0,60.0,13.0,5.0,5.0,14.0,13.0,7.0,8.0,0.0,662.0,661.0,13.0,19.0,17.0,458.0,6.0,21.0,56.0,4.0,10.0,15,3,0,0,1,0,0
913,31.783561643835615,13.0,0.0,116.0,2.0,0.0,1.3,1.0,6.0,0.0,43.0,66.0,641.0,292.0,26.0,25.0,7.0,52.0,13.0,2.0,1.0,0.0,6.0,2.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,85.0,85.0,2.0,0.0,2.0,43.0,3.0,1.0,12.0,1.0,4.0,15,2,0,0,1,0,1
914,25.304109589041097,15.0,15.0,1349.0,2.0,0.0,15.0,10.0,56.0,0.0,185.0,256.0,2429.0,471.0,139.0,73.0,7.0,231.0,24.0,0.0,1.0,0.0,4.0,0.0,8.0,3.0,4.0,2.0,7.0,5.0,11.0,0.0,452.0,452.0,46.0,48.0,19.0,319.0,22.0,19.0,35.0,19.0,30.0,10,1,0,0,1,0,0
915,30.41917808219178,15.0,15.0,1350.0,0.0,0.0,15.0,0.0,0.0,0.0,510.0,659.0,16347.0,11549.0,62.0,207.0,387.0,453.0,205.0,59.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,695.0,695.0,0.0,0.0,0.0,303.0,0.0,1.0,25.0,1.0,0.0,15,3,0,0,0,1,0
916,22.638356164383563,10.0,9.0,804.0,0.0,0.0,8.9,1.0,2.0,0.0,478.0,555.0,10324.0,4153.0,121.0,317.0,104.0,523.0,30.0,26.0,1.0,6.0,1.0,0.0,7.0,4.0,4.0,5.0,12.0,14.0,42.0,0.0,655.0,655.0,2.0,4.0,6.0,427.0,8.0,6.0,37.0,24.0,12.0,2,0,0,1,0,0,0
917,23.67945205479452,10.0,9.0,725.0,3.0,0.0,8.1,0.0,2.0,0.0,297.0,366.0,5940.0,2231.0,104.0,199.0,55.0,348.0,18.0,11.0,0.0,2.0,2.0,0.0,5.0,3.0,3.0,4.0,11.0,11.0,30.0,0.0,432.0,432.0,2.0,0.0,1.0,262.0,7.0,0.0,43.0,13.0,9.0,7,2,0,1,0,0,0
918,28.005479452054793,13.0,13.0,1129.0,4.0,0.0,12.5,0.0,9.0,0.0,492.0,664.0,9103.0,3680.0,239.0,292.0,107.0,562.0,99.0,8.0,1.0,5.0,37.0,0.0,39.0,23.0,22.0,7.0,29.0,19.0,40.0,1.0,839.0,839.0,26.0,14.0,5.0,461.0,11.0,24.0,62.0,16.0,27.0,12,3,0,1,0,0,0
919,29.884931506849316,4.0,0.0,22.0,0.0,0.0,0.2,0.0,0.0,0.0,3.0,7.0,40.0,5.0,3.0,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,1.0,2.0,2.0,6.0,1.0,0.0,2.0,1.0,1.0,11,1,0,1,0,0,1
920,24.632876712328766,15.0,14.0,1280.0,3.0,0.0,14.2,3.0,17.0,0.0,600.0,764.0,11230.0,3673.0,258.0,357.0,119.0,628.0,135.0,10.0,2.0,4.0,35.0,2.0,30.0,11.0,18.0,12.0,23.0,12.0,30.0,0.0,926.0,926.0,22.0,25.0,8.0,545.0,12.0,18.0,83.0,13.0,17.0,2,0,0,1,0,0,0
921,22.12054794520548,3.0,1.0,114.0,1.0,0.0,1.3,0.0,0.0,0.0,41.0,56.0,714.0,460.0,22.0,26.0,7.0,43.0,13.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,65.0,65.0,1.0,0.0,0.0,32.0,2.0,2.0,4.0,1.0,2.0,6,2,0,1,0,0,0
922,32.18356164383562,10.0,4.0,454.0,1.0,0.0,5.0,1.0,2.0,0.0,163.0,208.0,3294.0,1070.0,72.0,96.0,34.0,204.0,3.0,2.0,0.0,3.0,0.0,0.0,8.0,5.0,2.0,8.0,9.0,8.0,20.0,0.0,268.0,268.0,2.0,4.0,4.0,138.0,15.0,5.0,31.0,17.0,11.0,15,2,1,1,0,0,1
923,28.4986301369863,15.0,15.0,1307.0,4.0,0.0,14.5,3.0,16.0,4.0,534.0,724.0,12562.0,4171.0,160.0,315.0,223.0,574.0,142.0,91.0,4.0,18.0,84.0,47.0,29.0,14.0,12.0,9.0,23.0,8.0,31.0,0.0,869.0,868.0,11.0,10.0,10.0,436.0,14.0,32.0,119.0,13.0,10.0,10,0,0,0,0,0,1
924,23.887671232876713,14.0,7.0,627.0,2.0,0.0,7.0,0.0,4.0,0.0,117.0,167.0,1807.0,678.0,71.0,51.0,24.0,153.0,13.0,3.0,1.0,1.0,9.0,5.0,10.0,6.0,3.0,6.0,8.0,8.0,12.0,0.0,240.0,240.0,13.0,12.0,8.0,119.0,11.0,12.0,34.0,8.0,7.0,5,0,0,0,0,0,1
925,28.704109589041096,10.0,8.0,700.0,1.0,0.0,7.8,3.0,13.0,0.0,182.0,247.0,3166.0,1001.0,108.0,92.0,27.0,235.0,10.0,3.0,1.0,2.0,5.0,0.0,10.0,5.0,4.0,6.0,9.0,3.0,7.0,0.0,317.0,317.0,8.0,8.0,5.0,192.0,8.0,7.0,41.0,6.0,17.0,9,3,0,0,0,0,1
926,19.553424657534247,7.0,1.0,177.0,0.0,0.0,2.0,0.0,1.0,0.0,40.0,53.0,512.0,153.0,27.0,17.0,2.0,49.0,4.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,67.0,67.0,1.0,3.0,0.0,37.0,2.0,3.0,15.0,2.0,2.0,3,0,1,0,1,0,1
927,24.424657534246574,6.0,3.0,271.0,0.0,0.0,3.0,0.0,2.0,0.0,103.0,148.0,1684.0,475.0,65.0,41.0,20.0,132.0,16.0,4.0,0.0,3.0,13.0,4.0,2.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,164.0,164.0,8.0,3.0,6.0,131.0,2.0,3.0,14.0,0.0,2.0,8,0,0,0,1,0,1
928,23.797260273972604,15.0,8.0,685.0,2.0,0.0,7.6,2.0,24.0,1.0,130.0,209.0,1864.0,490.0,116.0,52.0,18.0,206.0,2.0,0.0,0.0,3.0,10.0,0.0,7.0,5.0,4.0,5.0,8.0,5.0,2.0,0.0,349.0,349.0,48.0,35.0,22.0,263.0,12.0,18.0,44.0,28.0,24.0,3,0,0,0,1,0,1
929,21.49041095890411,8.0,7.0,516.0,2.0,0.0,5.7,1.0,6.0,0.0,98.0,166.0,1520.0,578.0,67.0,53.0,19.0,146.0,19.0,3.0,1.0,0.0,21.0,9.0,14.0,9.0,2.0,10.0,10.0,4.0,5.0,0.0,247.0,247.0,18.0,20.0,13.0,154.0,16.0,8.0,22.0,8.0,5.0,8,0,1,0,1,0,1
930,26.52054794520548,7.0,3.0,277.0,0.0,0.0,3.1,0.0,2.0,0.0,56.0,75.0,685.0,90.0,43.0,20.0,5.0,68.0,7.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,0.0,98.0,98.0,2.0,9.0,1.0,68.0,6.0,1.0,12.0,1.0,2.0,15,1,0,0,1,0,0
931,28.736986301369864,3.0,1.0,116.0,0.0,0.0,1.3,0.0,1.0,0.0,27.0,42.0,427.0,64.0,19.0,9.0,9.0,34.0,8.0,2.0,0.0,0.0,7.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,49.0,49.0,2.0,1.0,1.0,34.0,0.0,7.0,3.0,1.0,2.0,15,1,0,0,1,0,0
932,34.68767123287671,5.0,2.0,272.0,0.0,0.0,3.0,0.0,9.0,0.0,90.0,121.0,1644.0,240.0,49.0,48.0,12.0,105.0,16.0,3.0,1.0,3.0,6.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,141.0,141.0,4.0,4.0,3.0,104.0,3.0,3.0,9.0,6.0,1.0,15,3,1,0,1,0,1
933,23.947945205479453,12.0,10.0,817.0,3.0,0.0,9.1,4.0,21.0,0.0,119.0,181.0,1750.0,293.0,82.0,56.0,11.0,171.0,10.0,0.0,1.0,2.0,2.0,0.0,5.0,3.0,3.0,0.0,4.0,3.0,3.0,0.0,280.0,280.0,25.0,36.0,9.0,230.0,5.0,24.0,15.0,17.0,18.0,5,1,1,0,1,0,0
934,23.797260273972604,6.0,1.0,172.0,0.0,0.0,1.9,1.0,6.0,0.0,41.0,59.0,475.0,150.0,35.0,14.0,1.0,57.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,83.0,83.0,5.0,4.0,3.0,69.0,1.0,6.0,7.0,13.0,2.0,6,2,0,0,1,0,1
935,29.45205479452055,15.0,15.0,1350.0,0.0,0.0,15.0,0.0,0.0,0.0,457.0,624.0,14926.0,11364.0,45.0,223.0,354.0,488.0,135.0,34.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,665.0,665.0,2.0,0.0,0.0,316.0,0.0,1.0,31.0,4.0,0.0,8,2,0,0,0,1,0
936,26.375342465753423,15.0,15.0,1347.0,0.0,0.0,15.0,0.0,5.0,0.0,817.0,943.0,18052.0,5004.0,202.0,550.0,176.0,895.0,48.0,28.0,1.0,10.0,0.0,0.0,9.0,6.0,5.0,5.0,15.0,17.0,52.0,0.0,1062.0,1062.0,2.0,11.0,1.0,714.0,7.0,15.0,90.0,32.0,18.0,12,0,0,1,0,0,0
937,28.84931506849315,15.0,15.0,1350.0,2.0,0.0,15.0,2.0,9.0,0.0,730.0,876.0,14777.0,5498.0,239.0,471.0,145.0,845.0,26.0,25.0,0.0,7.0,4.0,0.0,18.0,10.0,12.0,9.0,19.0,20.0,54.0,1.0,1005.0,1005.0,3.0,6.0,1.0,655.0,10.0,15.0,86.0,51.0,23.0,15,1,0,1,0,0,0
938,25.578082191780823,2.0,0.0,14.0,0.0,0.0,0.2,0.0,0.0,0.0,6.0,6.0,87.0,17.0,3.0,3.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,11.0,11.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,6,0,0,1,0,0,0
939,31.783561643835615,3.0,1.0,80.0,0.0,0.0,0.9,0.0,0.0,0.0,38.0,46.0,718.0,151.0,14.0,22.0,9.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,54.0,54.0,0.0,0.0,0.0,36.0,1.0,1.0,2.0,1.0,3.0,15,4,1,1,1,0,0
940,29.73972602739726,15.0,15.0,1315.0,3.0,0.0,14.6,0.0,19.0,0.0,480.0,678.0,8089.0,2861.0,261.0,241.0,115.0,509.0,168.0,19.0,0.0,9.0,100.0,38.0,16.0,11.0,6.0,12.0,11.0,7.0,17.0,0.0,758.0,758.0,4.0,7.0,7.0,438.0,13.0,6.0,60.0,4.0,18.0,4,0,0,1,0,0,1
941,20.528767123287672,14.0,13.0,1159.0,2.0,0.0,12.9,0.0,6.0,0.0,477.0,654.0,9138.0,3130.0,235.0,266.0,112.0,525.0,128.0,11.0,1.0,3.0,14.0,0.0,14.0,8.0,7.0,2.0,12.0,14.0,18.0,1.0,756.0,756.0,14.0,14.0,5.0,421.0,22.0,4.0,54.0,22.0,26.0,1,0,0,1,0,0,0
942,20.38082191780822,2.0,0.0,17.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,7.0,59.0,44.0,4.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,11.0,11.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0
943,30.23835616438356,5.0,5.0,422.0,0.0,0.0,4.7,2.0,5.0,0.0,163.0,242.0,2878.0,768.0,85.0,92.0,46.0,213.0,29.0,0.0,0.0,2.0,13.0,0.0,8.0,4.0,4.0,2.0,4.0,4.0,6.0,0.0,281.0,281.0,3.0,6.0,1.0,161.0,7.0,0.0,30.0,9.0,6.0,15,4,0,1,0,0,1
944,22.775342465753425,11.0,4.0,347.0,2.0,0.0,3.9,0.0,0.0,0.0,118.0,145.0,2031.0,385.0,63.0,57.0,19.0,139.0,6.0,6.0,0.0,2.0,3.0,0.0,5.0,4.0,2.0,0.0,2.0,8.0,0.0,0.0,169.0,169.0,5.0,2.0,1.0,103.0,13.0,2.0,18.0,6.0,7.0,5,1,0,0,0,0,1
945,32.71506849315068,15.0,15.0,1292.0,4.0,0.0,14.4,0.0,8.0,0.0,526.0,622.0,8830.0,2465.0,242.0,274.0,57.0,582.0,39.0,22.0,0.0,1.0,0.0,0.0,31.0,13.0,15.0,13.0,21.0,20.0,20.0,0.0,744.0,744.0,10.0,8.0,4.0,385.0,25.0,22.0,102.0,28.0,21.0,10,1,0,0,0,0,1
946,25.964383561643835,14.0,11.0,1019.0,1.0,0.0,11.3,0.0,6.0,0.0,295.0,377.0,4441.0,1250.0,192.0,121.0,27.0,374.0,3.0,3.0,1.0,0.0,5.0,0.0,26.0,11.0,11.0,6.0,17.0,14.0,7.0,0.0,468.0,468.0,4.0,7.0,9.0,274.0,15.0,8.0,55.0,20.0,13.0,3,0,0,0,0,0,1
947,19.367123287671234,1.0,0.0,7.0,0.0,0.0,0.1,0.0,0.0,0.0,2.0,2.0,27.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1,0,0,0,0,0,1
948,29.635616438356166,15.0,14.0,1120.0,0.0,0.0,12.4,9.0,30.0,8.0,484.0,654.0,8686.0,2567.0,261.0,229.0,125.0,569.0,79.0,30.0,5.0,9.0,60.0,31.0,7.0,3.0,2.0,8.0,3.0,8.0,6.0,0.0,747.0,743.0,30.0,16.0,10.0,520.0,2.0,14.0,58.0,6.0,8.0,10,0,0,0,1,0,1
949,21.18082191780822,8.0,0.0,111.0,0.0,0.0,1.2,0.0,1.0,0.0,14.0,28.0,249.0,81.0,12.0,4.0,7.0,27.0,1.0,1.0,1.0,0.0,6.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,47.0,47.0,6.0,4.0,2.0,24.0,0.0,2.0,6.0,3.0,1.0,3,0,0,0,1,0,1
950,20.994520547945207,8.0,1.0,182.0,0.0,0.0,2.0,1.0,4.0,0.0,26.0,55.0,326.0,84.0,25.0,13.0,1.0,54.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,4.0,3.0,2.0,0.0,0.0,2.0,0.0,97.0,97.0,12.0,8.0,6.0,68.0,4.0,6.0,7.0,17.0,12.0,3,1,0,0,1,0,1
951,25.512328767123286,8.0,5.0,376.0,3.0,0.0,4.2,0.0,15.0,0.0,81.0,115.0,1183.0,238.0,58.0,35.0,9.0,112.0,1.0,1.0,0.0,2.0,10.0,0.0,4.0,4.0,2.0,4.0,4.0,1.0,1.0,0.0,167.0,167.0,10.0,9.0,2.0,124.0,12.0,15.0,21.0,13.0,8.0,6,1,0,0,1,0,1
952,24.443835616438356,15.0,13.0,1069.0,2.0,0.0,11.9,2.0,26.0,0.0,224.0,311.0,3312.0,900.0,175.0,80.0,21.0,309.0,1.0,0.0,2.0,4.0,13.0,0.0,33.0,16.0,16.0,15.0,20.0,8.0,5.0,0.0,503.0,503.0,54.0,35.0,24.0,328.0,17.0,19.0,59.0,1.0,9.0,4,0,0,0,1,0,1
953,28.605479452054794,15.0,15.0,1113.0,2.0,0.0,12.4,6.0,38.0,0.0,143.0,264.0,1763.0,468.0,131.0,79.0,15.0,257.0,5.0,1.0,1.0,1.0,7.0,0.0,10.0,6.0,2.0,7.0,10.0,4.0,7.0,0.0,395.0,395.0,21.0,24.0,6.0,300.0,14.0,19.0,33.0,72.0,69.0,15,0,0,0,1,0,0
954,28.378082191780823,7.0,0.0,101.0,0.0,0.0,1.1,0.0,1.0,0.0,18.0,31.0,221.0,46.0,17.0,9.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,44.0,44.0,0.0,3.0,3.0,29.0,1.0,2.0,7.0,1.0,3.0,4,1,0,0,1,0,1
955,33.96986301369863,12.0,0.0,162.0,0.0,0.0,1.8,0.0,4.0,0.0,18.0,34.0,213.0,24.0,17.0,10.0,3.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,7.0,1.0,6.0,0.0,70.0,70.0,2.0,9.0,2.0,43.0,2.0,0.0,2.0,4.0,10.0,15,0,0,0,1,0,0
956,32.48219178082192,15.0,15.0,1350.0,0.0,0.0,15.0,0.0,0.0,0.0,559.0,680.0,13460.0,9092.0,146.0,273.0,251.0,545.0,132.0,29.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,715.0,715.0,0.0,0.0,0.0,398.0,0.0,0.0,28.0,8.0,0.0,9,0,0,0,0,1,0
957,22.671232876712327,14.0,14.0,1256.0,6.0,1.0,14.0,2.0,16.0,0.0,652.0,771.0,12280.0,3720.0,263.0,398.0,87.0,746.0,21.0,16.0,0.0,9.0,4.0,0.0,24.0,15.0,5.0,7.0,20.0,31.0,36.0,0.0,926.0,926.0,12.0,11.0,4.0,578.0,21.0,8.0,83.0,49.0,28.0,11,1,0,1,0,0,0
958,27.602739726027398,13.0,8.0,836.0,4.0,0.0,9.3,0.0,3.0,0.0,331.0,423.0,6318.0,2522.0,134.0,202.0,71.0,404.0,19.0,10.0,0.0,5.0,5.0,0.0,32.0,20.0,11.0,5.0,20.0,10.0,23.0,1.0,539.0,539.0,11.0,10.0,3.0,313.0,15.0,8.0,55.0,22.0,18.0,11,2,0,1,0,0,0
959,31.172602739726027,14.0,14.0,1191.0,6.0,0.0,13.2,0.0,0.0,0.0,759.0,853.0,16324.0,7482.0,213.0,466.0,159.0,795.0,54.0,38.0,0.0,8.0,1.0,0.0,13.0,10.0,7.0,6.0,10.0,18.0,44.0,0.0,948.0,948.0,1.0,7.0,2.0,626.0,15.0,9.0,91.0,4.0,10.0,15,0,0,1,0,0,0
